osm_type,osm_id,poi_name,poi_category,latitude,longitude,raw_tags
node,4192029821,Central Pharmacy,hospital,6.915566,79.8769664,"{""addr:city"": ""Borella"", ""addr:street"": ""Gnanartha Pradeepa Mawatha"", ""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Central Pharmacy""}"
node,4192037133,St. Anthony's Church,religious,6.9122978,79.8773225,"{""addr:city"": ""Borella"", ""addr:street"": ""Baseline Road"", ""amenity"": ""place_of_worship"", ""check_date"": ""2024-03-11"", ""denomination"": ""roman_catholic"", ""name"": ""St. Anthony's Church"", ""religion"": ""christian""}"
node,4196313089,,religious,7.0126459,79.9667416,"{""amenity"": ""place_of_worship"", ""religion"": ""christian""}"
node,4197136637,Cargills,commercial,7.0031894,79.9561294,"{""addr:city"": ""kadawatha"", ""addr:housenumber"": ""831/A1"", ""addr:street"": ""Colombo - Kandy Road"", ""name"": ""Cargills"", ""shop"": ""supermarket""}"
node,4197136649,Lanka IOC,fuel_station,7.0029956,79.9552806,"{""amenity"": ""fuel"", ""brand"": ""Lanka IOC"", ""brand:wikidata"": ""Q30595420"", ""name"": ""Lanka IOC""}"
node,4197156085,Lanka Filling Station,fuel_station,6.9912515,79.9398978,"{""amenity"": ""fuel"", ""brand"": ""Ceypetco"", ""brand:wikidata"": ""Q5065795"", ""name"": ""Lanka Filling Station""}"
node,4197171453,Cargills Food City,commercial,6.9731476,79.9175629,"{""brand"": ""Cargills Food City"", ""brand:wikidata"": ""Q58353955"", ""check_date"": ""2023-03-08"", ""name"": ""Cargills Food City"", ""shop"": ""supermarket""}"
node,4197178244,Lanka IOC Filling Station,fuel_station,6.9676945,79.9042719,"{""amenity"": ""fuel"", ""brand"": ""Lanka IOC"", ""brand:wikidata"": ""Q30595420"", ""check_date"": ""2023-03-08"", ""name"": ""Lanka IOC Filling Station""}"
node,4197179132,Sathosa,commercial,6.9689531,79.9119292,"{""brand"": ""Sathosa"", ""brand:wikidata"": ""Q96386898"", ""check_date"": ""2026-04-15"", ""name"": ""Sathosa"", ""shop"": ""supermarket""}"
node,4197513157,Bed & Breakfast - Nihal's Lodge,tourism,6.899284,79.8975459,"{""addr:housenumber"": ""7"", ""addr:street"": ""Hemasinghe Mawatha"", ""name"": ""Bed & Breakfast - Nihal's Lodge"", ""tourism"": ""guest_house"", ""website"": ""https://www.airbnb.com/users/show/70618536""}"
node,4201309465,Sri Sudhrmarama Tmple,religious,6.9282824,79.9278668,"{""addr:city"": ""Angoda"", ""addr:street"": ""Mulleriyawa Hospital road"", ""amenity"": ""place_of_worship"", ""name"": ""Sri Sudhrmarama Tmple"", ""religion"": ""buddhist""}"
node,4223887595,The Ocean Colombo,tourism,6.8853547,79.855195,"{""check_date"": ""2024-08-10"", ""name"": ""The Ocean Colombo"", ""tourism"": ""hotel""}"
node,4232134860,Mitzy's,food,6.9019364,79.85744,"{""amenity"": ""cafe"", ""internet_access"": ""yes"", ""name"": ""Mitzy's"", ""smoking"": ""separated""}"
node,4232221891,Zylan Restaurant,food,6.9143529,79.8737577,"{""addr:city"": ""Colombo 7"", ""addr:housenumber"": ""115"", ""addr:street"": ""Rosmead Place"", ""amenity"": ""restaurant"", ""email"": ""c3-1516@lakpura.com"", ""internet_access"": ""wlan"", ""name"": ""Zylan Restaurant"", ""opening_hours"": ""24/7"", ""phone"": ""+448704711969"", ""website"": ""http://www.zylan-luxury-villa-colombo-sri-lanka.en.ww.lk""}"
node,4233205608,Chinese Dragon Cafe,food,6.9337447,79.844004,"{""addr:city"": ""Colombo 01"", ""addr:street"": ""Canal Row"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""delivery"": ""yes"", ""name"": ""Chinese Dragon Cafe"", ""opening_hours"": ""Mo-Su 11:00-15:00, 18:00-23:00"", ""phone"": ""+94 117 808080"", ""takeaway"": ""yes"", ""website"": ""https://www.chinesedragoncafe.com/""}"
node,4233205610,Fort Jumma Mosque,religious,6.9347378,79.8438484,"{""addr:street"": ""Chatham Street"", ""amenity"": ""place_of_worship"", ""check_date"": ""2025-01-15"", ""name"": ""Fort Jumma Mosque"", ""religion"": ""muslim""}"
node,4235796689,Hotel Karano,tourism,6.8903967,79.8810305,"{""name"": ""Hotel Karano"", ""tourism"": ""hotel""}"
node,4235822090,Bluebell,bus_stop,6.8911129,79.9647275,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Bluebell"", ""public_transport"": ""platform""}"
node,4235822103,Dispensary,hospital,6.893465,79.9726267,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Dispensary""}"
node,4235822151,,food,6.89328,79.97234,"{""amenity"": ""restaurant"", ""takeaway"": ""no""}"
node,4235822157,,school,6.8933567,79.9730933,"{""amenity"": ""school""}"
node,4240062974,Cargills Super market Rajagiriya,commercial,6.9101063,79.8942872,"{""addr:city"": ""Rajagiriya WP"", ""addr:street"": ""Kotta Road"", ""name"": ""Cargills Super market Rajagiriya"", ""operator"": ""Cargills"", ""shop"": ""supermarket""}"
node,4240097456,Castle Street,bus_stop,6.9111047,79.8855107,"{""bus"": ""yes"", ""covered"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Castle Street"", ""public_transport"": ""platform"", ""route_ref"": ""177, 176,""}"
node,4240097457,Castle Street,bus_stop,6.9108875,79.8846263,"{""bench"": ""yes"", ""bin"": ""no"", ""bus"": ""yes"", ""covered"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Castle Street"", ""public_transport"": ""platform"", ""route_ref"": ""177, 176"", ""shelter"": ""yes""}"
node,4242158396,"Arangala junction Bus stop,Arangala",bus_stop,6.890559,79.9648087,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Arangala junction Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158397,"Bluebell Bus stop,Pittugala",bus_stop,6.8910834,79.964922,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Bluebell Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158398,"Garment Bus stop,Pittugala",bus_stop,6.8912436,79.9691524,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Garment Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158399,"Arangala junction Bus stop,Malabe",bus_stop,6.8910365,79.9642922,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Arangala junction Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158400,"Malwatta Bus stop,Arangala",bus_stop,6.8922562,79.9693241,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Malwatta Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158401,"Shailaaramaya Bus stop,Arangala",bus_stop,6.892334,79.9655042,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shailaaramaya Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158402,"Rathanarama Bus stop,Pittugala",bus_stop,6.8927875,79.9716898,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rathanarama Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158403,"Rathanarama Bus stop,Arangala",bus_stop,6.8928686,79.9719635,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rathanarama Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158405,"Kahanthota Bus stop,Arangala",bus_stop,6.893828,79.9732503,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kahanthota Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158406,"Kahanthota Bus stop,Pittugala",bus_stop,6.8939134,79.9732043,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kahanthota Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158407,"Micro Bus stop,Malabe",bus_stop,6.896328,79.959502,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Micro Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158408,"Micro Bus stop,Arangala",bus_stop,6.8964066,79.9595283,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Micro Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158409,"Koshena Bus stop,Arangala",bus_stop,6.8966993,79.973102,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Koshena Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158410,"Koshena Bus stop,Pittugala",bus_stop,6.896715,79.9730595,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Koshena Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158411,"Susilarama Bus stop,Arangala",bus_stop,6.8976562,79.9586592,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Susilarama Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158412,"Susilarama Bus stop,Malabe",bus_stop,6.8980963,79.9583656,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Susilarama Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158413,"Mihindu mawatha Bus stop,Arangala",bus_stop,6.8992456,79.9717696,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Mihindu mawatha Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158414,"Godallawaththa Bus stop,Arangala",bus_stop,6.8995956,79.9577315,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Godallawaththa Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158415,"Godallawaththa Bus stop,Malabe",bus_stop,6.8999899,79.9574491,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Godallawaththa Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158416,"Mihindu mawatha Bus stop,Pittugala",bus_stop,6.900463,79.971995,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Mihindu mawatha Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158417,"Jayanthi mawatha Bus stop,Arangala",bus_stop,6.9010953,79.9728259,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Jayanthi mawatha Bus stop,Arangala"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node,4242158418,"Godallawatta Bus stop,Malabe",bus_stop,6.9035526,79.9591304,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Godallawatta Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158419,"Godallawatta Bus stop,Kaduwela",bus_stop,6.9037223,79.9594469,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Godallawatta Bus stop,Kaduwela"", ""public_transport"": ""platform""}"
node,4242158420,"Susilarama Bus stop,Malabe",bus_stop,6.9045215,79.9614862,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Susilarama Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158421,"Susilarama Bus stop,Kaduwela",bus_stop,6.9048182,79.9618305,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Susilarama Bus stop,Kaduwela"", ""public_transport"": ""platform""}"
node,4242158422,"Cinec Bus stop,Malabe",bus_stop,6.905323,79.9626474,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Cinec Bus stop,Malabe"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node,4242158423,"Cinec Bus stop,Kaduwela",bus_stop,6.9057934,79.9635988,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Cinec Bus stop,Kaduwela"", ""public_transport"": ""platform""}"
node,4242158424,"Thunhadahena Bus stop,Pittugala",bus_stop,6.9071341,79.9737303,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Thunhadahena Bus stop,Pittugala"", ""public_transport"": ""platform""}"
node,4242158425,"Thunhadahena Bus stop,Arangala",bus_stop,6.9074153,79.9737555,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Thunhadahena Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4242158428,Monasha,food,6.9154611,79.9722156,"{""amenity"": ""fast_food"", ""cuisine"": ""asian"", ""name"": ""Monasha"", ""takeaway"": ""yes""}"
node,4242158448,Kothalawala Bus Stop,bus_stop,6.9235856,79.9779218,"{""bus"": ""yes"", ""description"": ""Kaduwela Bus Station"", ""highway"": ""bus_stop"", ""name"": ""Kothalawala Bus Stop"", ""public_transport"": ""platform""}"
node,4242158449,"Kothalawala School Bus Stop,Malabe",bus_stop,6.929866,79.9826595,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kothalawala School Bus Stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158451,"Kothalawala Temple Bus Stop,Malabe",bus_stop,6.9319182,79.9826295,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kothalawala Temple Bus Stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158452,"Kothalawala Temple Bus Stop,Kaduwela",bus_stop,6.9324746,79.9824169,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kothalawala Temple Bus Stop,Kaduwela"", ""public_transport"": ""platform""}"
node,4242158454,"Malabe Junction bus stop, Kaduwela road",bus_stop,6.9039195,79.9542684,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Malabe Junction bus stop, Kaduwela road"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node,4242158455,"Malabe Junction bus stop, Malabe",bus_stop,6.9037081,79.9565175,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Malabe Junction bus stop, Malabe"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node,4242158460,"Pattiyawatte Bus stop,Malabe",bus_stop,6.9267999,79.9801648,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pattiyawatte Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242158461,"Pattiyawatte Bus stop,kaduwela",bus_stop,6.9273629,79.9804865,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pattiyawatte Bus stop,kaduwela"", ""public_transport"": ""platform""}"
node,4242158471,"Pittugala Bus Stop, Kaduwela",bus_stop,6.9100314,79.9713527,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pittugala Bus Stop, Kaduwela"", ""public_transport"": ""platform""}"
node,4242158472,"Pittugala Bus Stop, Malambe",bus_stop,6.9092697,79.9706757,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pittugala Bus Stop, Malambe"", ""public_transport"": ""platform""}"
node,4242158480,"Seevali Mawatha Bus Stop, Kaduwela",bus_stop,6.9200541,79.9742537,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Seevali Mawatha Bus Stop, Kaduwela"", ""public_transport"": ""platform""}"
node,4242158495,"Sudarshana Mawatha Bus Stop, Kaduwela",bus_stop,6.9089119,79.9666061,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sudarshana Mawatha Bus Stop, Kaduwela"", ""public_transport"": ""platform""}"
node,4242158496,"Sudarshana Mawatha Bus Stop, Malabe",bus_stop,6.9084104,79.9660421,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sudarshana Mawatha Bus Stop, Malabe"", ""public_transport"": ""platform""}"
node,4242158498,"Temple Bus Stop, Kaduwela",bus_stop,6.9089643,79.9698737,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Temple Bus Stop, Kaduwela"", ""public_transport"": ""platform""}"
node,4242158499,"Temple Bus Stop, Malabe",bus_stop,6.9086674,79.9694526,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Temple Bus Stop, Malabe"", ""public_transport"": ""platform""}"
node,4242158513,"Vihara Mawatha Bus Stop, kaduwela",bus_stop,6.9213897,79.9751164,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Vihara Mawatha Bus Stop, kaduwela"", ""public_transport"": ""platform""}"
node,4242158516,"Welivita bus stop, Kaduwela",bus_stop,6.9161484,79.9724112,"{""bench"": ""yes"", ""bus"": ""yes"", ""fixme"": ""fix name"", ""highway"": ""bus_stop"", ""name"": ""Welivita bus stop, Kaduwela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node,4242158518,"Weva para bus stop, Kaduwela",bus_stop,6.9067853,79.9649578,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Weva para bus stop, Kaduwela"", ""public_transport"": ""platform""}"
node,4242158519,"Weva para bus stop, malabe",bus_stop,6.9062444,79.9645579,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Weva para bus stop, malabe"", ""public_transport"": ""platform""}"
node,4242158520,"Wimukthi mawatha bus stop, Kaduwela",bus_stop,6.9132057,79.9720813,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Wimukthi mawatha bus stop, Kaduwela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node,4242158521,"Wimukthi mawatha bus stop, Malabe",bus_stop,6.9125097,79.972218,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Wimukthi mawatha bus stop, Malabe"", ""public_transport"": ""platform""}"
node,4242159321,"Gamunupura Bus stop,Malabe",bus_stop,6.9171833,79.9735928,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Gamunupura Bus stop,Malabe"", ""public_transport"": ""platform""}"
node,4242159333,"Gamunupura Bus stop,Kaduwela",bus_stop,6.9176287,79.9738523,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Gamunupura Bus stop,Kaduwela"", ""public_transport"": ""platform""}"
node,4242694898,Academy of Design,school,6.8952851,79.8570252,"{""amenity"": ""school"", ""name"": ""Academy of Design""}"
node,4243904917,Sisilarama,religious,6.9166716,79.9735428,"{""amenity"": ""place_of_worship"", ""name"": ""Sisilarama"", ""religion"": ""buddhist""}"
node,4244114941,Western Dispensary,hospital,6.913006,79.8841488,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Western Dispensary""}"
node,4253797938,Ceypetco,fuel_station,6.9364818,79.9731484,"{""addr:city"": ""Kaduwela"", ""addr:street"": ""Avissawella Road(Colombo-Hanwella Low Level Road)"", ""amenity"": ""fuel"", ""brand"": ""Ceypetco"", ""brand:wikidata"": ""Q5065795"", ""name"": ""Ceypetco""}"
node,4253797939,Arpico,commercial,6.9369712,79.9799444,"{""addr:city"": ""Kaduwela"", ""addr:street"": ""Avissawella Road(Colombo-Hanwella Low Level Road)"", ""name"": ""Arpico"", ""shop"": ""supermarket""}"
node,4253797940,Lanka IOC,fuel_station,6.9367594,79.9808823,"{""addr:city"": ""Kaduwela"", ""addr:street"": ""Avissawella Road(Colombo-Hanwella Low Level Road)"", ""amenity"": ""fuel"", ""brand"": ""Lanka IOC"", ""brand:wikidata"": ""Q30595420"", ""name"": ""Lanka IOC""}"
node,4253797942,Cargills,commercial,6.9367953,79.9813957,"{""addr:city"": ""Kaduwela"", ""addr:street"": ""Avissawella Road(Colombo-Hanwella Low Level Road)"", ""name"": ""Cargills"", ""shop"": ""supermarket""}"
node,4262948389,Salinda Supermarket ,commercial,6.989748,79.9378088,"{""name"": ""Salinda Supermarket "", ""shop"": ""supermarket""}"
node,4277458092,Dinemore,food,6.9854631,79.8891363,"{""addr:housenumber"": ""286/A"", ""addr:street"": ""Negombo-Colombo Road"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""Dinemore"", ""opening_hours"": ""Mo-Su 11:00-23:00"", ""phone"": ""+94112980740""}"
node,4277539490,Pan Restaurant,food,6.9878677,79.8929237,"{""addr:housenumber"": ""107"", ""addr:street"": ""Old Negombo Road"", ""amenity"": ""restaurant"", ""cuisine"": ""asian;indian;chinese"", ""name"": ""Pan Restaurant"", ""opening_hours"": ""Mo-Su 11:00-00:00""}"
node,4282673989,The Steuart BY Citrus n Co pub,tourism,6.9339339,79.8433808,"{""name"": ""The Steuart BY Citrus n Co pub"", ""tourism"": ""hotel""}"
node,4291151642,Keels Super,commercial,7.0606788,79.895237,"{""name"": ""Keels Super"", ""shop"": ""supermarket""}"
node,4304782810,St. Lucia Church,tourism,6.9481148,79.8645241,"{""addr:city"": ""Kotahena"", ""addr:street"": ""St Benadicts Street"", ""amenity"": ""place_of_worship"", ""building"": ""church"", ""denomination"": ""roman_catholic"", ""historic"": ""yes"", ""name"": ""St. Lucia Church"", ""name:pl"": ""Katedra Świętej Łucji"", ""religion"": ""christian"", ""tourism"": ""attraction"", ""wikidata"": ""Q4426067"", ""wikimedia_commons"": ""Category:St. Lucia's Cathedral"", ""wikipedia"": ""en:St. Lucia's Cathedral""}"
node,4305742377,"Welivita bus stop, Malabe",bus_stop,6.9155918,79.9723812,"{""bench"": ""yes"", ""bus"": ""yes"", ""fixme"": ""fix name"", ""highway"": ""bus_stop"", ""name"": ""Welivita bus stop, Malabe"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node,4309700696,Gas,fuel_station,6.938229,79.8732354,"{""amenity"": ""fuel"", ""name"": ""Gas""}"
node,4309700697,Yaathra,school,6.9252203,79.8676624,"{""amenity"": ""school"", ""name"": ""Yaathra""}"
node,4310399690,Alexor international college,school,6.9364204,79.8730281,"{""amenity"": ""school"", ""name"": ""Alexor international college""}"
node,4310399691,Jumma mosque,religious,6.9373729,79.8723039,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""name"": ""Jumma mosque"", ""religion"": ""muslim""}"
node,4310401289,Masjidhul Salam,religious,6.9394256,79.873136,"{""amenity"": ""place_of_worship"", ""building"": ""mosque"", ""name"": ""Masjidhul Salam"", ""religion"": ""muslim""}"
node,4312348022,"Vihara Mawatha Bus Stop, Malabe",bus_stop,6.9211798,79.9749612,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Vihara Mawatha Bus Stop, Malabe"", ""public_transport"": ""platform""}"
node,4312393974,"Seevali Mawatha Bus Stop, Malabe",bus_stop,6.9192249,79.97423,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Seevali Mawatha Bus Stop, Malabe"", ""public_transport"": ""platform"", ""wheelchair"": ""yes""}"
node,4313301849,"Parakumba Bus stop,Arangala",bus_stop,6.9012847,79.9568093,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Parakumba Bus stop,Arangala"", ""public_transport"": ""platform""}"
node,4313302695,Parakumba,bus_stop,6.9015659,79.9565544,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Parakumba"", ""public_transport"": ""platform""}"
node,4330451090,Talent,hospital,6.9316555,79.874702,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Talent""}"
node,4338575019,Cury Leaf,food,6.9320567,79.8449394,"{""addr:city"": ""Colombo 02"", ""addr:street"": ""Lotus Road"", ""amenity"": ""restaurant"", ""cuisine"": ""sri_lankan"", ""name"": ""Cury Leaf"", ""website"": ""https://www.hiltoncolombo1.com/restaurant/curry-leaf""}"
node,4347610504,Tenderfresh,food,6.9070014,79.8531331,"{""amenity"": ""restaurant"", ""name"": ""Tenderfresh""}"
node,4347735690,Mercury Institute,school,6.9072024,79.8509243,"{""amenity"": ""school"", ""name"": ""Mercury Institute""}"
node,4349609291,Bars Café,food,6.9067293,79.853212,"{""amenity"": ""restaurant"", ""name"": ""Bars Café""}"
node,4352148289,Rasa Bojun,food,7.020649,79.97283,"{""amenity"": ""restaurant"", ""check_date"": ""2024-09-04"", ""name"": ""Rasa Bojun""}"
node,4354445603,Dutch Colonial Museum,tourism,6.9360639,79.8516492,"{""addr:city"": ""Colombo"", ""addr:street"": ""Prince Street"", ""email"": ""dutchmuseum@sltnet.lk"", ""name"": ""Dutch Colonial Museum"", ""name:pl"": ""Muzeum Kolonializmu Holenderskiego"", ""note"": ""temporarily closed, renovation works"", ""opening_hours"": ""Tu-Sa 09:00-17:00"", ""phone"": ""0112448466"", ""tourism"": ""museum""}"
node,4354575193,In… on the Green,food,6.9201848,79.8466617,"{""amenity"": ""restaurant"", ""name"": ""In… on the Green""}"
node,4360917190,Booker Banquet Hall,tourism,6.9215411,79.864628,"{""addr:street"": ""Hedges Court"", ""name"": ""Booker Banquet Hall"", ""tourism"": ""hotel""}"
node,4391700342,Ivy Lane,tourism,6.9021501,79.8526253,"{""addr:city"": ""Colombo 03"", ""addr:street"": ""Galle Road"", ""name"": ""Ivy Lane"", ""tourism"": ""hotel""}"
node,4403820189,The t-Lounge by Dilmah,food,6.9344618,79.8436359,"{""addr:city"": ""Colombo 01"", ""addr:housenumber"": ""62/2"", ""addr:street"": ""Chatham Street"", ""amenity"": ""cafe"", ""check_date"": ""2024-12-25"", ""internet_access"": ""wlan"", ""name"": ""The t-Lounge by Dilmah"", ""phone"": ""0112447168""}"
node,4405582591,,hospital,6.8948628,79.8566105,"{""addr:housenumber"": ""38/40"", ""addr:postcode"": ""00400"", ""addr:street"": ""Laurie's Road"", ""amenity"": ""pharmacy"", ""email"": ""info@healthylifepharmacylk.com"", ""healthcare"": ""pharmacy"", ""name:en"": ""Healthylife Pharmacy"", ""opening_hours"": ""Mo-Sa 07:00-21:00; Su 07:00-15:00"", ""phone"": ""+94112508283""}"
node,4423078313,Cargills,commercial,7.0491065,79.8964432,"{""name"": ""Cargills"", ""shop"": ""supermarket""}"
node,4423084385,Ben Foods,food,7.0327269,79.8982045,"{""amenity"": ""fast_food"", ""name"": ""Ben Foods""}"
node,4427721990,Colombo hotel by Ceilao Villas,tourism,6.8971895,79.8671951,"{""name"": ""Colombo hotel by Ceilao Villas"", ""tourism"": ""hotel""}"
node,4433919983,Transformer Junction,bus_stop,7.0072691,79.9789041,"{""highway"": ""bus_stop"", ""name"": ""Transformer Junction""}"
node,4437128289,,school,6.9969779,79.9097288,"{""addr:housenumber"": ""1"", ""addr:street"": ""Paranakanda Road"", ""amenity"": ""school"", ""name:en"": ""St. Joseph's College - Wattala"", ""opening_hours"": ""Mo-Su 07:30-13:30"", ""wikidata"": ""Q25053989"", ""wikipedia"": ""en:St. Joseph's College, Wattala""}"
node,4439983688,Kadawatha Buddhist Primary School,school,7.0023905,79.9584128,"{""amenity"": ""school"", ""name"": ""Kadawatha Buddhist Primary School""}"
node,4439984999,Lanka Fuel Station,fuel_station,7.0131042,79.9395816,"{""amenity"": ""fuel"", ""name"": ""Lanka Fuel Station""}"
node,4439986235,Arpico Super Center,commercial,7.0273657,79.9251104,"{""name"": ""Arpico Super Center"", ""shop"": ""supermarket""}"
node,4439987457,Perera & Sons,food,7.0281533,79.9223175,"{""amenity"": ""fast_food"", ""name"": ""Perera & Sons""}"
node,4439992590,Buddhist Center Kandana,religious,7.0486028,79.9002582,"{""amenity"": ""place_of_worship"", ""name"": ""Buddhist Center Kandana""}"
node,4440485990,,tourism,6.9776945,79.9462551,"{""addr:housenumber"": ""67/5"", ""addr:postcode"": ""11640"", ""addr:street"": ""Dewale Road"", ""email"": ""mathisha2009@hotmail.com"", ""name:en"": ""Travel with mathisha"", ""name:ru"": ""путешествовать с Матиша"", ""phone"": ""0771253686"", ""tourism"": ""attraction"", ""website"": ""http://mylanka.ru""}"
node,4441511980,Church,religious,7.0402562,79.9090892,"{""amenity"": ""place_of_worship"", ""denomination"": ""catholic"", ""name"": ""Church""}"
node,4441525378,Sathosa,commercial,7.0825528,79.8911497,"{""name"": ""Sathosa"", ""shop"": ""supermarket""}"
