Outlet_ID,total_poi_count_250m,bus_stop_count_250m,commercial_count_250m,food_count_250m,fuel_station_count_250m,hospital_count_250m,railway_station_count_250m,religious_count_250m,school_count_250m,tourism_count_250m,total_poi_count_500m,bus_stop_count_500m,commercial_count_500m,food_count_500m,fuel_station_count_500m,hospital_count_500m,railway_station_count_500m,religious_count_500m,school_count_500m,tourism_count_500m,total_poi_count_1000m,bus_stop_count_1000m,commercial_count_1000m,food_count_1000m,fuel_station_count_1000m,hospital_count_1000m,railway_station_count_1000m,religious_count_1000m,school_count_1000m,tourism_count_1000m,nearest_bus_stop_m,nearest_commercial_m,nearest_food_m,nearest_fuel_station_m,nearest_hospital_m,nearest_railway_station_m,nearest_religious_m,nearest_school_m,nearest_tourism_m,footfall_proxy_score,footfall_proxy_score_norm
OUT_05027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,1637.3319167963532,1140.0009197430381,1356.524119448238,1443.7685694756474,2430.7851081620506,4682.673525059739,766.9305889968758,974.8990450682805,1347.5833043674108,0.0,0.0
OUT_05028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,3,3517.6831359304597,3661.0034167598747,726.9167743683525,605.5595943864766,1232.421554382675,4159.695297692669,1295.9123358795885,3680.6987463570613,715.3020148933068,4.5,0.019693654266958426
OUT_05029,5,1,1,0,0,1,0,1,1,0,23,5,4,2,0,4,0,3,5,0,78,14,8,12,2,11,0,13,18,0,211.52308000918714,228.674700758808,445.26137064871926,729.3579526057142,243.88710688343585,4164.490002411118,18.519611185584385,238.91684628608508,1135.0687586329216,45.5,0.19912472647702406
OUT_05030,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,2,0,1,0,2,1,0,2554.710865550186,2123.609295011008,563.6351488665881,1690.3498516220786,585.3482969420659,7849.6748039949625,361.9951152410717,525.9774690396933,1221.6391671319686,0.0,0.0
OUT_05031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.4113883015402,2390.5303416434144,1131.8629927414897,1598.891367340121,2321.059380043123,14769.749873549577,1383.0702701660796,1369.4653209304674,2077.891014702166,0.0,0.0
OUT_05032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2161.081621592233,3200.355578456188,4413.501274763355,3317.96541806358,3426.3473674280426,17749.466177468294,1390.0833537086687,516.3579811070634,1151.9242564670294,0.0,0.0
OUT_05033,1,0,0,0,0,0,0,0,1,0,8,0,0,6,0,0,0,1,1,0,14,1,0,7,0,0,0,1,1,4,540.3785785447166,1045.8298807220408,285.4637992376928,2079.0703120102635,1116.139285172004,1801.726849807007,315.57782441515513,216.947016109565,787.2810971333322,20.5,0.08971553610503283
OUT_05034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,2,650.2864179890007,1673.9757712347796,3762.6148852759934,1810.5844624008741,1843.5187227238753,17153.22940033719,338.28917761468676,1973.5060381194753,563.1229455106642,3.0,0.01312910284463895
OUT_05035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,1629.968534816855,1124.3144069587513,440.4495275757518,652.8978878587716,1640.9343079861599,13160.890507485437,697.6239248425348,1209.2715999765876,2273.8390798439973,2.0,0.0087527352297593
OUT_05036,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,23,0,1,0,0,0,1,16,5,0,1332.3501714762244,543.9470513793958,1417.9537631298492,1489.7673711354316,1238.855530300846,404.938897260729,379.1756265125373,597.7927491798195,1752.0119555136414,0.0,0.0
OUT_05037,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,3,0,242.47816515912453,1606.3613633267616,1692.714997059373,1806.1691727541468,1867.7053448279294,9432.80119906016,1804.9035790665034,666.3249070150333,1877.2655266523086,9.0,0.03938730853391685
OUT_05038,8,1,1,0,2,1,0,3,0,0,13,1,1,0,3,2,0,5,1,0,17,1,2,0,3,2,0,6,3,0,171.8609704775829,211.49973973607086,2356.3414773983654,169.5826324824382,49.232396584322146,8837.257803598148,47.325925829572476,482.0129020718718,1800.9578782521519,10.5,0.045951859956236324
OUT_05039,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,1,0,0,280.2162997563506,1580.374742779822,4205.796690988136,2242.040609372619,1890.5184078190975,13925.719712962855,672.1854369016952,2069.279370288339,4859.813015330853,9.0,0.03938730853391685
OUT_05040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.5850000179914,2223.031072720683,2768.7918716601753,2696.731928113379,2921.836158241404,8459.82359587064,2496.4195945169813,2521.153549129147,2690.0695364625217,0.0,0.0
OUT_05041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.103468582579,2553.4369710031588,2071.3294879731434,2404.6867317770375,2403.8870878662638,5167.240744667061,1901.4819871060333,1813.8735302976804,2453.702021531677,0.0,0.0
OUT_05042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,2901.4654758290535,2469.971398142229,1870.267236470584,1708.0168946589404,1550.8212629044697,6326.051228048998,717.9349173167183,684.6058952292233,1686.4402803773044,0.0,0.0
OUT_05043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794.5575927856614,2471.961118865805,3912.4025050988403,1301.3884205713061,1319.336969559173,8061.82376130978,1402.1303070441863,1754.1811137054674,4032.9577032420966,0.0,0.0
OUT_05044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,1,2421.62053731266,789.7720758776525,2415.5982408226937,2378.0604882638613,1308.7386192503084,1798.0474102090539,667.7733668392661,1833.8259896412067,980.8902214832855,1.5,0.006564551422319475
OUT_05045,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,15,2,0,2367.791330146439,1010.0875810714814,1201.6197259482367,1698.652592606683,1983.7274795911292,3092.8664296727784,407.3658195258588,870.4719763065349,1466.540373823328,0.0,0.0
OUT_05046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,865.015744542501,1004.8267202222684,2001.9809430614707,2273.00701435205,1779.0174328234175,8755.929295296912,1338.1980583479556,2165.0409368863047,2201.6886832455557,0.0,0.0
OUT_05047,2,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,2,1,0,9,3,0,0,0,0,0,4,2,0,287.8723649591891,1686.7525770755267,1100.7731105132186,2167.694040181322,3490.031299688509,6799.858157956096,167.813107822205,209.65359184377462,1789.023175998816,5.5,0.024070021881838075
OUT_05048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,4012.475815665472,4147.2250678597475,4100.017773244139,4923.312359935234,4649.904367493382,4216.624774331041,489.28496207490736,1631.692168571007,647.9094053378384,1.5,0.006564551422319475
OUT_05049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,669.9291945733321,2093.680481752311,3448.9235812180073,1000.802110457377,1188.04824578739,7304.439873386792,901.3351275164327,1553.4694472135827,1228.377775991999,0.0,0.0
OUT_05050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,1,0,1065.102236880096,1751.327957961077,1330.0521066795682,1649.6712651494051,1312.9778027353073,1058.1666391033043,618.5651127637403,426.75703632693654,2819.528644270965,2.5,0.010940919037199124
OUT_05051,10,2,0,2,0,3,0,1,1,1,18,2,3,3,1,3,0,1,3,2,47,4,9,10,3,5,0,6,7,3,189.54834456101398,419.3606422026612,25.2629418212806,347.53631068425943,74.23958968149803,2678.196216752826,215.30550375645242,142.6747123909695,137.60889526236366,34.5,0.15098468271334792
OUT_05052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.9707599604185,3494.9211893548895,3210.867997209721,3469.191086563206,3414.326843974572,12383.954385704761,3415.5696690923664,3218.6494613901673,3159.1163697252528,0.0,0.0
OUT_05053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1994.1491643561471,1658.7761062475242,1649.6548599705761,1807.4282053670838,1656.7304206064275,5836.541849061717,1044.4416573321976,617.1294899850326,648.8707325281167,1.5,0.006564551422319475
OUT_05054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307.928884679648,2615.3001658030357,2075.6972497196334,2410.044948254881,2660.983043628306,3092.8657989531157,2343.6824466033763,2618.3647092133515,2338.118955988035,0.0,0.0
OUT_05055,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,4,0,1,0,0,1,0,1,1,0,1135.1258739462487,110.82581815533813,1197.788791299886,1306.0269474216918,678.9267507088672,5989.285302055014,407.1715803009981,411.77956261623615,1724.0278496498966,4.5,0.019693654266958426
OUT_05056,7,1,0,2,0,0,0,1,0,3,37,7,4,11,2,1,0,3,2,7,74,14,9,18,2,12,0,7,2,10,66.024020767454,327.6338240244188,127.71704365526024,373.3092564131003,258.73472575143734,16996.76576240003,243.30929090597175,482.09090102685525,133.1176748527842,72.5,0.3172866520787746
OUT_05057,9,2,0,2,0,1,0,1,3,0,21,2,0,5,2,2,0,2,8,0,32,2,0,9,2,2,0,4,13,0,107.5015675789159,1084.187997530517,190.03300316706188,310.32603644243216,127.08249040373231,3302.1063948325495,88.76866439243037,149.3724193439866,1008.6136958297594,39.0,0.17067833698030635
OUT_05058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1746.2806714858632,1786.9298535158175,697.8421540026072,1363.2062745333965,1227.5018879911788,3123.4172109785372,577.8425487213877,2000.1042063416699,1792.7868907378584,0.0,0.0
OUT_05059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336.6998221214153,3412.3016962267643,3056.23475415557,3644.135201350812,3345.865641934365,18176.20744339947,3481.57321274905,3474.5681387081386,3106.291182441283,0.0,0.0
OUT_05060,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,19,2,5,2,1,0,0,5,3,1,841.6320987931805,703.647676620557,484.6077319223385,661.580171886083,1001.0649569417544,8148.585392517072,592.8159486443932,266.2858917554927,788.881064948671,6.0,0.0262582056892779
OUT_05061,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,4,2,5,0,0,0,0,0,0,477.7024504419343,546.567146111777,646.4967442606395,2737.065108455477,1114.938209578272,3895.323805392009,1324.9016623853424,1971.8900122222874,1113.6064737647516,3.0,0.01312910284463895
OUT_05062,7,0,2,2,0,1,0,1,1,0,28,0,11,10,0,2,0,2,3,0,86,2,22,25,0,5,0,14,18,0,859.691546328094,118.81479333348703,187.39595124565156,1072.5316425090014,140.15331369474399,3113.5050975534086,187.07229724370694,101.99148280549664,2608.0967318850544,52.5,0.22975929978118162
OUT_05063,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,2,0,1261.595177111886,290.4679697011494,1440.4157981426833,3136.578237842698,1545.235326591368,5022.920223605442,1054.071055455018,834.0109183837137,1260.3749361454977,4.0,0.0175054704595186
OUT_05064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8678.802771489361,5367.764571709581,4703.663524423353,8854.859937613002,5263.283842082894,8918.454397554888,5054.860654261712,4968.63327357725,4389.097192833158,0.0,0.0
OUT_05065,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2021.0575241067943,1653.415818644134,276.7499429504601,1652.379690491928,2042.6797870484115,9291.578620999197,906.9414145860183,1698.24893523585,1240.1552615911837,2.0,0.0087527352297593
OUT_05066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,2,0,1634.5389745621292,1639.5131968149717,1676.993107754793,1669.0273674809835,1446.8208777485634,14907.396480335257,419.6991908416357,738.9168163495825,1815.1672113473123,0.0,0.0
OUT_05067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,9,1,0,1086.0726548182495,859.3481288060705,883.9756843646556,1276.6426399453867,1627.9909549554573,2622.2695482034874,635.5382277942919,958.5910215624341,1199.2321035063987,0.0,0.0
OUT_05068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4324.676998783704,3977.567955894065,3740.8087651371725,4689.209503361709,4318.035888939583,4414.099097876202,1700.8932360655026,1980.2801651875136,567.3215721569497,1.5,0.006564551422319475
OUT_05069,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,23,13,1,3,1,1,0,3,1,0,137.00095791404914,918.3264091580043,815.7780341627794,897.0386079077069,696.7652717378916,6757.877734142549,601.6196993268817,856.2137398597177,1057.5573054741599,15.0,0.06564551422319474
OUT_05070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3652.869378852824,3578.238488704564,1652.0892944515913,3502.649195721389,2270.5027541739896,6552.066669650411,841.0038732079487,2250.550178714807,4577.96110454926,0.0,0.0
OUT_05071,2,1,0,0,0,0,0,1,0,0,10,4,0,4,0,0,0,1,1,0,19,8,2,4,0,0,0,1,4,0,48.69516515447374,502.69268253954687,452.81606457969264,1214.4687523474108,1055.3867934912048,6833.305063631064,150.10599074708387,322.7526662394668,2079.4849367205743,22.5,0.09846827133479212
OUT_05072,7,0,0,1,0,0,0,4,1,1,40,1,3,10,2,2,0,15,5,2,164,12,19,55,3,10,0,31,19,15,270.47013232965327,388.8469891151872,217.83570841494333,352.8190692237791,315.04516333829406,3971.6806141867864,26.000901384034567,236.4496778975737,235.52755501902215,67.0,0.29321663019693656
OUT_05073,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,1,0,0,0,0,23,2,6,4,0,4,0,4,2,1,485.54029709240115,297.14394490809326,473.57305906233165,1101.3432759180025,483.82505762715664,4337.393512874108,512.3510015662729,798.7798039540766,717.3715194462583,17.0,0.07439824945295405
OUT_05074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0,1,4,0,636.0882589414306,611.3938713621776,1667.188376241313,1832.7090281695696,1515.4649479372938,6320.204838400109,772.2201422641066,767.8356072383085,1029.7277138546558,0.0,0.0
OUT_05075,0,0,0,0,0,0,0,0,0,0,7,0,2,1,1,0,0,3,0,0,37,0,19,4,1,1,0,7,5,0,1115.6850661850358,359.23556611147006,475.34332325877614,444.0522314606837,713.8808164292542,1242.348545080906,390.857394308787,503.12935612689097,1176.006235285993,6.0,0.0262582056892779
OUT_05076,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,2,0,29,8,9,1,1,4,0,3,2,1,564.1202292301621,607.4366660004189,708.6363285066312,656.4839885533207,430.32975287772285,6921.0112834210295,574.2958547919328,119.16079856552358,804.6493383416042,8.0,0.0350109409190372
OUT_05077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.988410994501,1984.7795694270794,1570.085935959237,1704.027836815371,2474.1393518644636,11904.295312295473,1556.046375938819,1474.4798725031824,1726.294070184889,0.0,0.0
OUT_05078,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,7,0,3,0,1,1,0,2,0,0,2515.447841583468,457.36712625625177,2262.312281111062,664.5387946281904,786.9699395359689,9174.72296497875,375.1406560514429,1753.901256397009,1694.8227240165918,2.0,0.0087527352297593
OUT_05079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,993.4484122583943,2952.5562077372406,2369.147643214145,2714.312044018871,2306.4789141936344,6703.539392758052,600.6226298064443,2577.584265610199,4762.451909764966,0.0,0.0
OUT_05080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956.974070165626,2601.95238085279,2366.311622683652,3311.075215623783,2943.829027905612,3286.345774180819,2206.6821690565985,1448.6147412388752,1626.3036720185924,0.0,0.0
OUT_05081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643.691480484289,4758.687383009152,3968.8425864195347,5012.4587483158275,5010.676229920403,5900.375886810087,4620.2221964427845,4674.750116256575,4587.088184920097,0.0,0.0
OUT_05082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110.6094042372283,2100.9015296701987,2055.9488790190567,2091.315496702684,1724.6863773202037,10763.910813625493,1756.524853978423,2896.615256487719,2069.2645354983556,0.0,0.0
OUT_05083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1344.2551114818887,2726.566648151575,3023.3575124426998,2934.182372950861,3011.3058307154633,844.5527103656623,2106.4973421854106,1662.35550872728,4682.565707247364,0.0,0.0
OUT_05084,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,315.12628210247425,1395.0492672422881,4300.015606472683,2426.1472774571803,3865.0821780162487,13803.493285604021,1505.3322808245928,3090.461832982176,2633.568694681745,6.0,0.0262582056892779
OUT_05085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889.386834125043,1996.9443406766654,2021.2581118780915,2006.6873718886236,2115.053234247918,8627.869335157637,1345.1120556826934,1570.8247242413358,1950.2748782431763,0.0,0.0
OUT_05086,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,2,0,7,1470.0076409000367,1619.8194362842694,1727.0617251989731,1048.4506641340752,2108.9374853967656,9234.764514552013,131.6967820478707,1103.0507845311927,617.1345835856357,10.5,0.045951859956236324
OUT_05087,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,393.87528320828125,2217.3630483897205,2350.0360840971744,2367.8866622617684,2264.998456429436,8646.191677022394,1358.4671618062735,585.6818329817196,2966.1839381113377,3.0,0.01312910284463895
OUT_05088,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,24,1,10,6,0,4,0,1,2,0,214.63171419982567,842.3362852485157,870.3640767164154,1238.6969569518255,870.7891518602067,1182.1307180274675,731.6823823648443,238.9097273100059,2166.902542984736,5.5,0.024070021881838075
OUT_05089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1843.5833629020597,3575.5164647598845,2004.6221794843784,941.77483413093,3618.8429248370658,5034.603662520102,429.2774819140544,1466.0464882554663,1356.388093023682,0.0,0.0
OUT_05090,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,2,0,16,0,1,1,0,2,0,10,2,0,1514.75363684652,569.4324252993212,900.1763899296229,2215.779199597825,516.6236887668061,2734.5209860221107,217.87081326050554,195.8267692863205,2426.014762481814,5.0,0.02188183807439825
OUT_05091,1,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,0,0,11,1,0,0,0,0,0,9,1,0,231.426710938152,1205.460899474323,1391.531886930733,2728.0159934549897,1446.8704210846186,5316.35933974132,435.44272143926435,620.0369867623259,1861.2921928167593,3.0,0.01312910284463895
OUT_05092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.6439958367405,2522.489849363155,3465.6731569639796,2691.9249534801643,2444.0053980836174,1893.3120463535477,1212.8994984428525,1596.5206600254442,4171.927628747779,0.0,0.0
OUT_05093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,2,1,0,910.6305069683737,2020.3650571512696,2166.9229712991087,1761.9053540732184,2658.153313775358,6310.214702027853,493.0338111648064,812.0504159767664,2102.4538690864847,0.0,0.0
OUT_05094,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,2513.1340984295434,1152.536661475839,1673.043648758331,1542.5059068904657,2266.3232306557215,3132.8441129136077,306.0745849440781,1292.6175424078667,2434.5871458144666,0.0,0.0
OUT_05095,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,13,7,1,0,0,0,0,0,4,1,419.2033924296934,895.6718375474533,1380.0819505761986,2046.6854800650824,1571.019104054667,5831.630287328138,1125.8127832152657,377.76679446935566,879.3759326873726,14.5,0.06345733041575492
OUT_05096,2,0,2,0,0,0,0,0,0,0,17,0,6,3,0,3,0,1,4,0,31,4,7,5,0,6,0,3,6,0,539.7042624068373,100.2104234018122,312.03912181693323,1119.1776745192424,267.09467500801804,1394.7832961823513,261.34516374019205,264.75555617493814,3078.18943942249,32.5,0.1422319474835886
OUT_05097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2344.351760410437,1360.86786441163,2900.996112731564,2674.0879563773888,2672.3379163326867,13485.891473006895,966.1257345216991,2753.7073357454287,5052.236550623403,0.0,0.0
OUT_05098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,1,0,611.8415996614901,2033.6382659395974,2327.7595632759108,1709.2003818160758,1401.7801961526925,8332.183494574305,664.9465143875871,433.4959382685095,1285.8586985103839,2.5,0.010940919037199124
OUT_05099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,1,0,1,0,3,1,0,849.7686167696038,1505.3932363581953,951.9239177152489,1271.062993632795,919.2990358591218,7673.442098133894,568.2114736607713,868.4140657048703,1803.2024660022125,0.0,0.0
OUT_05100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1924.4613500138175,1537.9638855145104,1688.8110002565106,1665.8897743384757,1666.2639370705747,2010.3302589867053,716.3616185645934,1121.0401228996127,1813.5457098655934,0.0,0.0
OUT_05101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641.031521194673,2779.761545682147,1648.5530218268498,1853.439244990733,1572.936397251698,3535.555966360008,1569.7231306619337,2758.885246826427,1417.3078389475243,0.0,0.0
OUT_05102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591.737884754226,2563.48414317241,3616.8720470494727,3966.068753880849,3888.7108681012996,1928.7912349952405,1470.506234837128,2218.2544342510455,4580.649062748884,0.0,0.0
OUT_05103,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,36,2,4,10,1,6,2,7,4,0,633.1391605826051,745.5029329517514,558.7751383383625,860.7927985706891,836.931450018796,892.8694318370882,360.273343696843,247.35064199292276,1448.5598323125741,2.5,0.010940919037199124
OUT_05104,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,19,0,4,5,2,0,0,4,2,2,1565.0587659791875,734.2691685022498,582.5604606573205,942.178359694554,2211.6444279017614,3177.4613159408887,113.30851011058648,492.5310668052406,463.2365946593827,5.5,0.024070021881838075
OUT_05105,1,0,0,0,0,0,0,1,0,0,10,0,1,3,0,2,0,1,1,2,24,0,8,7,0,5,0,1,1,2,2283.3088679019797,320.4266244851056,277.9400720423326,1295.715601277384,422.2365516284924,4201.472394209779,205.3158743329617,436.1374590529415,404.86032998797174,16.5,0.07221006564551423
OUT_05106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748.2423324926028,5196.362713152262,6706.1120918686065,2651.2638826006364,2246.615826738791,10641.550708996705,1831.211912296938,1728.853021896039,2481.034026175484,0.0,0.0
OUT_05107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,0,1,5,2,3,0,2,2,0,1406.190951960681,984.334494060071,598.9028455963306,909.3176083835613,769.2831610340618,13786.82365364074,412.7917093187567,697.8653596479584,1288.7736832905216,0.0,0.0
OUT_05108,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,6,0,1,0,0,0,0,3,2,0,1664.7448338048148,848.9233041844254,1355.5192794499155,1323.8027249500824,1537.560207755363,7951.828414987661,343.0981902976076,124.3874795280181,2653.9204429537936,5.0,0.02188183807439825
OUT_05109,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,5,1,1,1688.117067208666,1057.2092387305527,1038.8381437229102,1030.6740214352,2483.6514832944445,2707.3279087216974,379.87394689764614,601.108716923442,380.79981916354416,1.5,0.006564551422319475
OUT_05110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,1601.4340427839147,1602.283331140506,1581.4346972830397,1657.1336143142587,1964.297170936858,11683.142049780545,567.2488551874552,1265.0908925282254,975.8792050370217,1.5,0.006564551422319475
OUT_05111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6342.928938870006,4093.7737937466354,2488.3561772841535,6138.356069117481,2964.877202195656,6819.892916476404,2134.2514860348997,2324.0619274157834,2024.4326338576793,0.0,0.0
OUT_05112,3,0,1,1,0,0,0,0,0,1,11,0,3,4,1,0,0,2,0,1,19,1,5,6,3,0,0,3,0,1,841.5453530718304,247.81713658788698,242.02966629730966,250.6040833005067,1161.550222039071,8047.571225446544,466.04978382294524,1086.6733145574872,78.72275245553352,15.5,0.06783369803063458
OUT_05113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3268.323782050542,1693.89941046779,1474.006323446406,2157.682264462792,2886.266056642073,4281.693805142041,793.7112815132764,1839.177531775142,875.9497946520181,1.5,0.006564551422319475
OUT_05114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0,0,0,0,4,1,0,876.8323796137454,773.4864980590054,1121.2597097413575,1180.9683762591462,1142.9688150932413,6909.282279123313,743.6684895519618,846.3340284439207,2424.6814185894555,0.0,0.0
OUT_05115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029.4219015356184,3916.7561210182444,2764.5520188740843,4156.125500409682,4236.370635264556,14796.20592903267,1668.149654673855,1902.224155193115,2052.3294380951506,0.0,0.0
